Date,Content,Source
2024-07-29 07:30:00,"Nuôi con vật quen thuộc, nhắc đến tên ai cũng biết theo phương pháp mới lạ cho ăn ''thảo dược'', anh nông dân 8X ở Hải Dương thắng lợi lớn nhẹ nhàng bỏ túi 1 tỷ đồng/năm.",https://nguoiduatin.vn/anh-nong-dan-nhe-nhang-lai-1-ty-nam-nho-nuoi-con-quen-thuoc-man-de-o-phong-mat-lanh-204240728202444848.htm
2024-07-28 18:44:00,"Ngày 27/7/2024, UBND xã Nhựt Chánh, huyện Bến Lức, tỉnh Long An đã tổ chức chuỗi các hoạt động thiết thực nhằm tri ân sâu sắc các thương binh, liệt sĩ, người có công với cách mạng và nạn nhân chất độc màu da cam.",https://nguoiduatin.vn/ubnd-xa-nhut-chanh-tuong-nho-tri-an-nhung-nguoi-co-cong-voi-dat-nuoc-nhan-ngay-thuong-binh-liet-si-204240728184201106.htm
2024-07-28 16:43:00,"Đoàn du khách có 182 người, tổng số nhập viện là 48 người; đã xuất viện 43 người, đang còn nằm tại Bệnh viện An Phước theo dõi điều trị là 5 người sẽ xuất viện trong chiều ngày 27/7.",https://nguoiduatin.vn/binh-thuan-thong-tin-ve-48-du-khach-nhap-vien-nghi-ngo-doc-sau-khi-an-tai-mot-resort-204240728161132911.htm
2024-07-28 16:04:00,"Khi đi câu cá trên biển, một ngư dân đã bắt được con cá ngừ vây xanh khổng lồ nặng tới 397kg và dài 3 mét.",https://nguoiduatin.vn/ngu-dan-bat-duoc-con-ca-ngu-vay-xanh-nang-397kg-gia-65-ty-dong-204240728155233322.htm
2024-07-27 10:43:00,"Theo dự báo, từ ngày mai (28/7), nắng nóng giảm dần ở miền Bắc. Từ đêm mai, miền Bắc bước vào đợt mưa lớn diện rộng, kéo dài nhiều ngày.",https://nguoiduatin.vn/mien-bac-sap-don-mua-lon-204240727094749474.htm
2024-07-26 18:06:00,Hà Nội và Đà Nẵng vừa được đưa vào danh sách 7 điểm đến tốt nhất ở Đông Nam Á dành cho du khách đi một mình,https://nguoiduatin.vn/viet-nam-co-2-thanh-pho-an-toan-va-ly-tuong-cho-du-lich-mot-minh-204240726162005021.htm
2024-07-25 16:05:00,"Dự thảo chia 2 mức thu học phí theo hình thức học trực tuyến và trực tiếp, đối với bậc mầm non học phí thấp nhất đang là 2.500.000 đồng/tháng.",https://nguoiduatin.vn/ha-noi-de-xuat-muc-hoc-phi-truong-cong-lap-chat-luong-cao-nam-hoc-2024-2025-204240725155411608.htm
2024-07-25 11:40:00,"Thủ đô Hà Nội vừa được nền tảng du lịch trực tuyến hàng đầu Tripadvisor công bố lọt vào top 15 thành phố có nền ẩm thực hấp dẫn nhất thế giới, nhờ vào nét văn hóa ẩm thực tinh tế, đa dạng và đầy lôi cuốn.",https://nguoiduatin.vn/am-thuc-viet-nam-lam-say-long-thuc-khach-quoc-te-204240725001929593.htm
2024-07-24 19:11:00,"Chuyên trang du lịch Tripadvisor vừa công bố top 15 thành phố có nền ẩm thực hấp dẫn nhất thế giới, trong đó có thủ đô Hà Nội (Việt Nam).",https://nguoiduatin.vn/ha-noi-nam-trong-top-15-thanh-pho-co-nen-am-thuc-hap-dan-nhat-the-gioi-204240724144456989.htm
2024-07-23 11:16:00,"Thứ trưởng Bộ Tư pháp cho biết, Luật Thủ đô cần đặt trong tổng thể hệ thống pháp luật, không phải là đạo luật thay thế toàn bộ hệ thống pháp luật hiện hành, áp dụng riêng cho Hà Nội.",https://nguoiduatin.vn/cong-bo-lenh-cua-chu-tich-nuoc-ve-luat-thu-do-20424072310485384.htm
2024-07-22 22:24:00,"Phó Thủ tướng yêu cầu UBND Hà Nội và UBND Tp.HCM thống nhất các nội dung của Đề án, hoàn thiện Đề án gửi Bộ Giao thông vận tải trước ngày 26/7.",https://nguoiduatin.vn/day-nhanh-tien-do-trien-khai-du-an-duong-sat-do-thi-tai-ha-noi-va-tphcm-204240722222431628.htm
2024-07-22 19:30:00,"Vào chiều tối 22/7, người dân ở một số khu vực tại Hà Nội, đã có cơ hội được thưởng thức cầu vồng kép xuất hiện trên bầu trời.",https://nguoiduatin.vn/cau-vong-kep-xuat-hien-tren-bau-troi-ha-noi-204240722190650036.htm
2024-07-20 10:36:00,"Mở rộng điều tra vụ tai nạn giao thông làm 4 mẹ con tử vong, cơ quan điều tra đã khởi tố thêm Giám đốc công ty TNHH xây dựng thương mại và vận chuyển Anh Dũng.",https://nguoiduatin.vn/tai-xe-gay-tai-nan-khien-4-me-con-tu-vong-mot-giam-doc-cong-ty-bi-khoi-to-204240720102447328.htm
2024-07-19 08:53:00,"Bộ Chính trị khuyến khích gắn kết phát triển văn học - nghệ thuật với ngành du lịch và dịch vụ, từng bước tạo lập các chương trình, sản phẩm, thương hiệu mang tầm quốc gia.",https://nguoiduatin.vn/nghe-thuat-va-du-lich-lien-ket-sang-tao-204240718102158954.htm
2024-07-18 18:35:00,"Việc triển khai báo cáo trực tuyến được kỳ vọng sẽ mang lại nhiều lợi ích thiết thực, góp phần nâng cao hiệu quả công tác báo cáo trong ngành.",https://nguoiduatin.vn/bo-tttt-to-chuc-hoi-nghi-tap-huan-su-dung-bao-cao-truc-tuyen-204240718181200064.htm
2024-07-17 21:09:00,"Nhiều cá nhân đang thực hiện đổ chất thải và có dấu hiệu phá hoại tài sản công tại khu vực chân cầu Nhật Tân, xã Vĩnh Ngọc, huyện Đông Anh, Tp. Hà Nội nhưng không bị các cơ quan chức năng ngăn chặn xử lý kịp thời khiến người dân bức xúc.",https://nguoiduatin.vn/ha-noi-cong-trinh-nghin-ty-dang-bi-xam-pham-204240717170141657.htm
2024-07-17 15:53:00,Bà Bùi Thị Minh Hoài là nữ Bí thư đầu tiên trong lịch sử hơn 90 năm qua của Thành ủy Hà Nội.,https://nguoiduatin.vn/info-chan-dung-tan-bi-thu-thanh-uy-ha-noi-bui-thi-minh-hoai-204240717141627671.htm
2024-07-17 06:36:00,"Tổ chức thành công Lễ hội Sen 2024, Hà Nội đã tạo nên một diện mạo du lịch mới, khơi gợi những giá trị văn hóa độc đáo và thu hút ngày càng nhiều du khách.",https://nguoiduatin.vn/ha-noi-tu-tinh-hoa-van-hoa-den-dien-mao-du-lich-moi-204240717002124206.htm
2024-07-15 15:18:00,"Khi muốn cấp, đổi giấy phép lái xe, người dân tại thủ đô Hà Nội có thể chọn 1 trong 3 phương án chứ không nhất thiết phải đến 2 điểm cấp đổi giấy phép lái xe của Sở GTVT Hà Nội.",https://nguoiduatin.vn/3-phuong-an-neu-muon-cap-doi-giay-phep-lai-xe-tai-ha-noi-204240715145723568.htm
2024-07-16 11:08:00,"Mở cao điểm kiểm tra, CSGT Bình Định, Khánh Hòa phát hiện loạt vi phạm xe hợp đồng trá hình, chở quá số người quy định, sử dụng bản hợp đồng đối phó.",https://nguoiduatin.vn/bat-nhao-van-tai-khach-hop-dong-thieu-so-du-khach-204240715142008233.htm
2024-06-14 18:45:17,"Nhiều người dân tại các khu vực ở Tp.HCM bất ngờ, vì thời tiết thành phố mưa trắng trời, nhiều khu vực xảy ra hiện tượng mưa đá.",https://nguoiduatin.vn/tphcm-mua-trang-troi-mot-so-quan-xuat-hien-mua-da-204668400.htm
2024-06-07 15:31:00,"UBND huyện Bảo Lâm xin gia hạn thời gian để xử lý các vi phạm, liên quan đến 22 căn nhà liền kề ở xã Lộc Thành theo chỉ đạo của UBND tỉnh Lâm Đồng.",https://nguoiduatin.vn/lam-dong-huyen-bao-lam-xin-gia-han-viec-xu-ly-22-can-nha-lien-ke-trai-phep-204667250.htm
2024-05-30 14:14:51,"Trong số cán bộ vướng sai phạm tại vụ án AIC và Trung tâm Công nghệ sinh học, nổi bật lên vai trò của cựu Phó Giám đốc Sở KH&ĐT Tp.Hồ Chí Minh - Trần Thị Bình Minh.",https://nguoiduatin.vn/vu-aic-nu-pho-giam-doc-so-vi-tu-loi-ma-phot-lo-cap-duoi-204666058.htm
2024-05-25 10:21:57,"Quá trình liên danh đấu thầu với AIC, Phan Quốc Việt không được hưởng lợi gì, chủ động cung cấp thông tin về các sai phạm của AIC nên không bị truy cứu.",https://nguoiduatin.vn/tiep-tuc-truy-tovu-aic-vi-sao-phan-quoc-viet-thoat-toi-204665216.htm
2024-05-20 15:38:04,"Tp.Hồ Chí Minh áp dụng công nghệ thanh toán thông minh trên các tuyến xe buýt số 01, số 43, và số 65 tại Thành phố.",https://nguoiduatin.vn/tphcm-mo-rong-trien-khai-thanh-toan-khong-dung-tien-mat-tren-xe-buyt-204664436.htm
2024-05-05 11:56:39,"Vừa qua đội QLTT số 3, Cục QLTT Tp.HCM tạm giữ gần 8 tấn nội tạng động vật không rõ xuất xứ, không có hóa đơn chứng từ trị giá hơn 550 triệu đồng.",https://nguoiduatin.vn/gan-8-tan-noi-tang-dong-vat-khong-ro-nguon-goc-bi-phat-hien-204662149.htm
2024-03-29 10:10:02,"Nếu được xây dựng, Cảng trung chuyển quốc tế Cần Giờ được kỳ vọng sẽ trở thành trung tâm trung chuyển quốc tế của Thành phố Hồ Chí Minh và khu vực.",https://nguoiduatin.vn/pho-thu-tuong-chi-dao-viec-hoan-thien-de-an-sieu-cang-can-gio-204656435.htm
2024-03-14 11:56:59,"Tại kỳ họp chuyên đề, HĐND thành phố Hồ Chí Minh tiến hành công tác nhân sự bên cạnh thảo luận các tờ trình phát triển kinh tế xã hội địa phương.",https://nguoiduatin.vn/giam-doc-so-noi-vu-duoc-bau-lam-pho-chu-tich-hdnd-tphcm-204654049.htm
2024-03-12 16:00:00,"Đem tiếng trống đổi lấy tiếng cười cho người khác từ lâu đã trở thành thói quen, niềm vui duy nhất của những đứa trẻ tại đoàn lân Long Nhi Đường.",https://nguoiduatin.vn/nhung-dua-tre-khong-gia-dinh-dem-tieng-trong-doi-lay-tieng-cuoi-204653658.htm
2024-02-23 18:30:34,"Từ thành phố Hồ Chí Minh lên tỉnh Lâm Đồng, dùng dao khống chế người đi đường để cướp điện thoại, Hưng bị bắt giữ sau 4 giờ gây án.",https://nguoiduatin.vn/lam-dong-bat-giu-doi-tuong-dung-dao-khong-che-cuop-dien-thoai-204650982.htm
2024-02-16 08:19:08,"Sau nhiều ngày đến Đà Lạt và các điểm du lịch trên địa bàn tỉnh Lâm Đồng nghỉ tết, du xuân, đông đảo du khách và người dân rời Lâm Đồng trở lại Tp.Hồ Chí Minh và các tỉnh lân cận bắt đầu ngày làm việc đầu năm.",https://nguoiduatin.vn/nguoi-dan-roi-thanh-pho-da-lat-sau-nhieu-ngay-nghi-tet-204649865.htm
2024-02-13 15:00:34,"Thủ tướng nêu rõ, 2024 là năm tăng tốc, 2025 sẽ là năm bứt phá và 6 tháng đầu năm 2026 phải hoàn thành, đưa sân bay Long Thành vào sử dụng.",https://nguoiduatin.vn/phan-dau-rut-ngan-tien-do-hoan-thanh-san-bay-long-thanh-tu-3-6-thang-204515186.htm
2024-01-23 10:02:00,"Năm 2023, doanh nghiệp chủ lực vận hành hệ thống xe bus ở Tp.HCM ghi nhận mức doanh thu và lợi nhuận cao nhất trong vòng 4 năm vừa qua.",https://nguoiduatin.vn/xe-khach-sai-gon-giam-no-den-22-loi-nhuan-cao-nhat-trong-4-nam-qua-204646761.htm
2024-01-18 14:59:21,Cơ quan CSĐT Bộ Công an đã bắt giữ nguyên Phó Chánh văn phòng Sở Nông nghiệp và Phát triển nông thôn Tp.Hồ Chí Minh cùng một số đối tượng liên quan.,https://nguoiduatin.vn/bat-pho-chanh-van-phong-so-nong-nghiep-tp-ho-chi-minh-204646089.htm
2024-07-29 17:43:00,"Mặc dù thu ngân sách nhà nước thành phố Đà Nẵng 6 tháng đầu năm có nhiều chuyển biến rất tích cực nhưng trên nền dự toán thu thấp hơn so với năm 2023, các nguồn thu vẫn chưa thực sự bền vững.",https://nguoiduatin.vn/lo-nguon-thu-ngan-sach-chua-ben-vung-da-nang-de-nghi-khan-truong-dau-gia-dat-20424072916152115.htm
2024-07-29 16:19:00,"Nửa đầu năm nay, đóng góp vào GDP của ngành TT&TT ước đạt 476.933 tỷ đồng, tăng 22,5% so với cùng kỳ năm trước và ước đạt 49% kế hoạch năm 2024.",https://nguoiduatin.vn/doanh-thu-toan-nganh-tttt-hon-2-trieu-ty-dong-6-thang-dau-nam-2024-204240729160905717.htm
2024-07-29 15:57:00,"Đây là ý kiến của Phó Chủ tịch Quốc hội Trần Quang Phương tại Kỳ họp Hội đồng nhân dân thành phố Đà Nẵng thứ 19, khóa X, năm 2021-2026 ngày 29/7.",https://nguoiduatin.vn/da-nang-can-chu-y-chinh-sach-lon-ve-mo-hinh-chinh-quyen-do-thi-va-co-che-dac-thu-204240729151823306.htm
2024-07-29 15:30:00,"Từ 1/1/2025, Luật Trật tự an toàn giao thông đường bộ 2024 có hiệu lực, trong đó có sửa đổi quy định về đèn tín hiệu giao thông.",https://nguoiduatin.vn/quy-dinh-moi-ve-den-tin-hieu-giao-thong-tai-xe-can-biet-20424072913574951.htm
2024-07-29 12:55:00,Israel đưa ra yêu cầu những người Palestine sơ tán cần phải được sàng lọc khi được cho phép trở lại dải Gaza khi lệnh ngừng bắn có hiệu lực.,https://nguoiduatin.vn/israel-yeu-cau-thay-doi-dieu-kien-dam-phan-lenh-ngung-ban-dai-gaza-co-the-roi-vao-be-tac-204240729121543425.htm
